-9.978027E+0	-1.954248E-1
-9.956055E+0	-1.067211E-1
-9.934082E+0	-7.603097E-2
-9.912109E+0	-6.308043E-2
-9.890137E+0	-5.161442E-2
-9.868164E+0	-4.732552E-2
-9.846191E+0	-4.208769E-2
-9.824219E+0	-3.703433E-2
-9.802246E+0	-3.566223E-2
-9.780273E+0	-3.316860E-2
-9.758301E+0	-3.097877E-2
-9.736328E+0	-3.149861E-2
-9.714355E+0	-2.848908E-2
-9.692383E+0	-2.782917E-2
-9.670410E+0	-2.625684E-2
-9.648438E+0	-2.586819E-2
-9.626465E+0	-2.740403E-2
-9.604492E+0	-2.496464E-2
-9.582520E+0	-2.457896E-2
-9.560547E+0	-2.636337E-2
-9.538574E+0	-2.343966E-2
-9.516602E+0	-2.543516E-2
-9.494629E+0	-2.331340E-2
-9.472656E+0	-2.375728E-2
-9.450684E+0	-2.217804E-2
-9.428711E+0	-2.163255E-2
-9.406738E+0	-2.403150E-2
-9.384766E+0	-2.299774E-2
-9.362793E+0	-2.306877E-2
-9.340820E+0	-2.122122E-2
-9.318848E+0	-2.107524E-2
-9.296875E+0	-2.235362E-2
-9.274902E+0	-2.201331E-2
-9.252930E+0	-2.058400E-2
-9.230957E+0	-2.190184E-2
-9.208984E+0	-2.048931E-2
-9.187012E+0	-1.947331E-2
-9.165039E+0	-2.112061E-2
-9.143066E+0	-2.131099E-2
-9.121094E+0	-2.207940E-2
-9.099121E+0	-1.971301E-2
-9.077148E+0	-2.004345E-2
-9.055176E+0	-1.832020E-2
-9.033203E+0	-1.997835E-2
-9.011230E+0	-2.080397E-2
-8.989258E+0	-1.905211E-2
-8.967285E+0	-2.030386E-2
-8.945313E+0	-1.931252E-2
-8.923340E+0	-1.954729E-2
-8.901367E+0	-2.085033E-2
-8.879395E+0	-1.930858E-2
-8.857422E+0	-1.984124E-2
-8.835449E+0	-2.092136E-2
-8.813477E+0	-1.913300E-2
-8.791504E+0	-1.982743E-2
-8.769531E+0	-1.991127E-2
-8.747559E+0	-1.858554E-2
-8.725586E+0	-1.970018E-2
-8.703613E+0	-1.913793E-2
-8.681641E+0	-1.968045E-2
