-9.978027E+0	-1.660200E-1
-9.956055E+0	-9.288277E-2
-9.934082E+0	-6.423749E-2
-9.912109E+0	-5.027292E-2
-9.890137E+0	-4.174542E-2
-9.868164E+0	-3.520060E-2
-9.846191E+0	-3.138321E-2
-9.824219E+0	-2.491434E-2
-9.802246E+0	-2.021707E-2
-9.780273E+0	-2.313881E-2
-9.758301E+0	-1.780333E-2
-9.736328E+0	-2.035517E-2
-9.714355E+0	-1.625566E-2
-9.692383E+0	-1.497135E-2
-9.670410E+0	-1.497826E-2
-9.648438E+0	-1.318990E-2
-9.626465E+0	-1.561646E-2
-9.604492E+0	-1.185134E-2
-9.582520E+0	-1.526530E-2
-9.560547E+0	-1.046051E-2
-9.538574E+0	-1.334378E-2
-9.516602E+0	-1.103657E-2
-9.494629E+0	-1.249350E-2
-9.472656E+0	-1.162151E-2
-9.450684E+0	-1.056408E-2
-9.428711E+0	-1.133151E-2
-9.406738E+0	-8.304221E-3
-9.384766E+0	-1.186910E-2
-9.362793E+0	-9.451413E-3
-9.340820E+0	-1.245305E-2
-9.318848E+0	-9.081510E-3
-9.296875E+0	-7.542714E-3
-9.274902E+0	-1.164716E-2
-9.252930E+0	-9.006545E-3
-9.230957E+0	-9.013450E-3
-9.208984E+0	-1.011329E-2
-9.187012E+0	-7.194513E-3
-9.165039E+0	-9.516517E-3
-9.143066E+0	-7.877108E-3
-9.121094E+0	-9.510599E-3
-9.099121E+0	-9.562879E-3
-9.077148E+0	-6.985395E-3
-9.055176E+0	-1.005805E-2
-9.033203E+0	-7.505231E-3
-9.011230E+0	-7.530879E-3
-8.989258E+0	-9.486923E-3
-8.967285E+0	-6.709200E-3
-8.945313E+0	-8.930591E-3
-8.923340E+0	-8.781642E-3
-8.901367E+0	-6.169635E-3
-8.879395E+0	-7.555539E-3
-8.857422E+0	-7.206351E-3
-8.835449E+0	-8.339733E-3
-8.813477E+0	-6.615492E-3
-8.791504E+0	-9.431686E-3
-8.769531E+0	-8.112859E-3
-8.747559E+0	-8.624805E-3
-8.725586E+0	-5.446599E-3
-8.703613E+0	-8.744160E-3
-8.681641E+0	-6.491205E-3
-8.659668E+0	-8.100036E-3
-8.637695E+0	-7.728160E-3
-8.615723E+0	-5.995042E-3
-8.593750E+0	-9.164369E-3
-8.571777E+0	-6.942979E-3
-8.549805E+0	-6.848284E-3
-8.527832E+0	-9.501720E-3
-8.505859E+0	-6.175554E-3
-8.483887E+0	-7.720269E-3
-8.461914E+0	-9.080524E-3
-8.439941E+0	-5.626124E-3
-8.417969E+0	-7.974761E-3
-8.395996E+0	-6.287017E-3
-8.374023E+0	-7.522001E-3
-8.352051E+0	-8.839840E-3
-8.330078E+0	-5.637961E-3
-8.308105E+0	-7.062335E-3
-8.286133E+0	-7.742956E-3
-8.264160E+0	-5.740547E-3
-8.242188E+0	-8.287453E-3
-8.220215E+0	-7.139275E-3
-8.198242E+0	-4.608151E-3
