-9.978027E+0	-1.778924E-1
-9.956055E+0	-9.515151E-2
-9.934082E+0	-6.807067E-2
-9.912109E+0	-5.257913E-2
-9.890137E+0	-4.394412E-2
-9.868164E+0	-3.599170E-2
-9.846191E+0	-3.230450E-2
-9.824219E+0	-2.793669E-2
-9.802246E+0	-2.546475E-2
-9.780273E+0	-2.489560E-2
-9.758301E+0	-2.102296E-2
-9.736328E+0	-2.070139E-2
-9.714355E+0	-1.989845E-2
-9.692383E+0	-1.757546E-2
-9.670410E+0	-1.742553E-2
-9.648438E+0	-1.633062E-2
-9.626465E+0	-1.512621E-2
-9.604492E+0	-1.533730E-2
-9.582520E+0	-1.569734E-2
-9.560547E+0	-1.407667E-2
-9.538574E+0	-1.498417E-2
-9.516602E+0	-1.417038E-2
-9.494629E+0	-1.247179E-2
-9.472656E+0	-1.419899E-2
-9.450684E+0	-1.250927E-2
-9.428711E+0	-1.238597E-2
-9.406738E+0	-1.252012E-2
-9.384766E+0	-1.031649E-2
-9.362793E+0	-1.186909E-2
-9.340820E+0	-1.198746E-2
-9.318848E+0	-1.072979E-2
-9.296875E+0	-1.164419E-2
-9.274902E+0	-1.088663E-2
-9.252930E+0	-9.004565E-3
-9.230957E+0	-1.151497E-2
-9.208984E+0	-1.069132E-2
-9.187012E+0	-9.922911E-3
-9.165039E+0	-1.167872E-2
-9.143066E+0	-9.335013E-3
-9.121094E+0	-1.026421E-2
-9.099121E+0	-9.626003E-3
-9.077148E+0	-1.095075E-2
-9.055176E+0	-9.808488E-3
-9.033203E+0	-1.068343E-2
-9.011230E+0	-1.127133E-2
-8.989258E+0	-9.329094E-3
-8.967285E+0	-8.036898E-3
-8.945313E+0	-1.184838E-2
-8.923340E+0	-9.698010E-3
-8.901367E+0	-1.155147E-2
-8.879395E+0	-1.161657E-2
-8.857422E+0	-8.229249E-3
-8.835449E+0	-1.027900E-2
-8.813477E+0	-9.867673E-3
-8.791504E+0	-9.796651E-3
-8.769531E+0	-1.073867E-2
-8.747559E+0	-8.626771E-3
-8.725586E+0	-1.010342E-2
-8.703613E+0	-8.770786E-3
-8.681641E+0	-1.047925E-2
-8.659668E+0	-8.543913E-3
-8.637695E+0	-1.062129E-2
-8.615723E+0	-9.297529E-3
-8.593750E+0	-8.585343E-3
-8.571777E+0	-1.043584E-2
-8.549805E+0	-8.010266E-3
-8.527832E+0	-9.480014E-3
-8.505859E+0	-9.771005E-3
-8.483887E+0	-7.663051E-3
-8.461914E+0	-9.924884E-3
-8.439941E+0	-8.472892E-3
-8.417969E+0	-7.657133E-3
-8.395996E+0	-9.517498E-3
-8.374023E+0	-8.075370E-3
-8.352051E+0	-9.865700E-3
-8.330078E+0	-7.924449E-3
-8.308105E+0	-9.562872E-3
-8.286133E+0	-1.014485E-2
-8.264160E+0	-8.112852E-3
-8.242188E+0	-8.919735E-3
-8.220215E+0	-7.396720E-3
-8.198242E+0	-8.678064E-3
-8.176270E+0	-9.871618E-3
-8.154297E+0	-9.255113E-3
-8.132324E+0	-8.219385E-3
-8.110352E+0	-8.935517E-3
-8.088379E+0	-7.155050E-3
-8.066406E+0	-8.963137E-3
-8.044434E+0	-8.464999E-3
-8.022461E+0	-7.312877E-3
-8.000488E+0	-9.870632E-3
-7.978516E+0	-7.160970E-3
-7.956543E+0	-9.855836E-3
-7.934570E+0	-6.998212E-3
-7.912598E+0	-1.022574E-2
-7.890625E+0	-7.582166E-3
-7.868652E+0	-7.666995E-3
-7.846680E+0	-9.527362E-3
-7.824707E+0	-7.563424E-3
-7.802734E+0	-8.006321E-3
-7.780762E+0	-9.338958E-3
-7.758789E+0	-7.637405E-3
-7.736816E+0	-9.151540E-3
-7.714844E+0	-8.445273E-3
-7.692871E+0	-6.765420E-3
-7.670898E+0	-8.542927E-3
-7.648926E+0	-8.797420E-3
-7.626953E+0	-7.310903E-3
-7.604980E+0	-8.992729E-3
-7.583008E+0	-7.129403E-3
-7.561035E+0	-8.399896E-3
-7.539063E+0	-6.735827E-3
-7.517090E+0	-6.827563E-3
